customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status,prob_default_pd,credit_score,credit_risk_tier,loss_given_default_lgd,exposure_at_default_ead,expected_loss_gbp
BARC-143974,33,30100.0,0,OWN,7500,36,DEBT_CONSOLIDATION,12.27,52.7,0,0,0,0.08431315597564004,556,2. Near Prime (Moderate Risk),0.45,7500,284.56
BARC-143975,47,35700.0,2,MORTGAGE,5000,36,DEBT_CONSOLIDATION,16.52,0.0,0,1,0,0.04724778142009101,574,2. Near Prime (Moderate Risk),0.45,5000,106.31
BARC-143976,58,32800.0,2,MORTGAGE,5000,36,DEBT_CONSOLIDATION,6.86,32.63,0,0,0,0.04766557717780234,574,2. Near Prime (Moderate Risk),0.45,5000,107.25
BARC-143977,53,20700.0,3,RENT,7500,36,HOME_IMPROVEMENT,16.95,73.81,0,0,0,0.15209377671255522,537,2. Near Prime (Moderate Risk),0.45,7500,513.32
BARC-143978,26,35700.0,0,MORTGAGE,5000,36,HOME_IMPROVEMENT,20.11,66.01,1,0,0,0.22184537130124338,523,3. Subprime (High Risk),0.45,5000,499.15
BARC-143979,33,32200.0,3,OWN,25000,36,MEDICAL,15.45,32.52,1,2,0,0.1906713584784565,529,3. Subprime (High Risk),0.45,25000,2145.05
BARC-143980,33,38100.0,1,RENT,10000,36,MAJOR_PURCHASE,16.35,45.66,0,0,0,0.07954973299890207,558,2. Near Prime (Moderate Risk),0.45,10000,357.97
BARC-143981,33,37500.0,2,MORTGAGE,10000,36,HOME_IMPROVEMENT,16.83,41.38,0,0,0,0.0753143201134192,559,2. Near Prime (Moderate Risk),0.45,10000,338.91
BARC-143982,40,36300.0,10,RENT,7500,36,DEBT_CONSOLIDATION,24.3,9.61,0,1,0,0.07302429970603334,560,2. Near Prime (Moderate Risk),0.45,7500,246.46
BARC-143983,56,38300.0,15,RENT,20000,60,MEDICAL,22.12,45.74,0,0,0,0.09632528845497766,552,2. Near Prime (Moderate Risk),0.45,20000,866.93
BARC-143984,57,66500.0,3,OWN,20000,36,DEBT_CONSOLIDATION,23.54,58.2,0,0,1,0.0983656205681368,551,2. Near Prime (Moderate Risk),0.45,20000,885.29
BARC-143985,65,21200.0,1,MORTGAGE,7500,36,HOME_IMPROVEMENT,7.82,34.87,0,0,0,0.056997396728873696,568,2. Near Prime (Moderate Risk),0.45,7500,192.37
BARC-143986,29,24400.0,8,OWN,2500,36,DEBT_CONSOLIDATION,19.12,19.72,0,1,0,0.08154657325000544,557,2. Near Prime (Moderate Risk),0.45,2500,91.74
BARC-143987,37,79200.0,10,RENT,10000,60,DEBT_CONSOLIDATION,11.6,32.05,0,0,0,0.03642736410914912,582,1. Prime (Low Risk),0.45,10000,163.92
BARC-143988,55,73000.0,2,MORTGAGE,7500,36,HOME_IMPROVEMENT,16.65,55.74,0,0,0,0.07071572797606043,561,2. Near Prime (Moderate Risk),0.45,7500,238.67
BARC-143989,38,41900.0,5,MORTGAGE,10000,36,MAJOR_PURCHASE,12.33,27.54,0,3,0,0.10972109397412387,548,2. Near Prime (Moderate Risk),0.45,10000,493.74
BARC-143990,45,110600.0,3,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,5.75,34.83,0,0,0,0.023341574470760802,595,1. Prime (Low Risk),0.45,10000,105.04
BARC-143991,35,47500.0,15,OWN,20000,60,DEBT_CONSOLIDATION,20.75,54.73,2,1,0,0.34878334214847795,505,3. Subprime (High Risk),0.45,20000,3139.05
BARC-143992,43,101800.0,10,MORTGAGE,10000,36,DEBT_CONSOLIDATION,10.78,60.16,0,0,0,0.04839896176588374,573,2. Near Prime (Moderate Risk),0.45,10000,217.8
BARC-143993,21,81100.0,2,MORTGAGE,2500,36,CREDIT_CARD_REFINANCE,20.08,60.57,0,0,0,0.08054859587559735,557,2. Near Prime (Moderate Risk),0.45,2500,90.62
BARC-143994,61,88900.0,8,MORTGAGE,5000,36,HOME_IMPROVEMENT,19.16,73.17,0,1,0,0.11875424704076286,545,2. Near Prime (Moderate Risk),0.45,5000,267.2
BARC-143995,58,19300.0,5,RENT,10000,36,MAJOR_PURCHASE,23.95,14.42,3,2,1,0.4802335886368567,489,3. Subprime (High Risk),0.45,10000,2161.05
BARC-143996,38,52400.0,5,RENT,7500,36,HOME_IMPROVEMENT,17.61,20.66,0,0,0,0.04649898761800811,574,2. Near Prime (Moderate Risk),0.45,7500,156.93
BARC-143997,21,34700.0,8,RENT,7500,36,CREDIT_CARD_REFINANCE,16.98,51.33,0,2,0,0.15542083305310728,536,2. Near Prime (Moderate Risk),0.45,7500,524.55
BARC-143998,59,17400.0,10,RENT,7500,36,DEBT_CONSOLIDATION,21.5,35.04,1,0,0,0.1642498541459483,534,2. Near Prime (Moderate Risk),0.45,7500,554.34
BARC-143999,30,75700.0,15,RENT,10000,36,DEBT_CONSOLIDATION,14.56,0.0,0,1,0,0.03057889284948588,587,1. Prime (Low Risk),0.45,10000,137.61
BARC-144000,51,70000.0,5,RENT,15000,36,MAJOR_PURCHASE,18.58,59.28,0,2,0,0.13973444084549344,540,2. Near Prime (Moderate Risk),0.45,15000,943.21
BARC-144001,58,33500.0,8,OWN,15000,60,CREDIT_CARD_REFINANCE,22.64,51.92,0,2,0,0.18788716099398,529,3. Subprime (High Risk),0.45,15000,1268.24
BARC-144002,27,25900.0,8,RENT,15000,36,HOME_IMPROVEMENT,10.88,47.53,0,0,1,0.07618190806555121,559,2. Near Prime (Moderate Risk),0.45,15000,514.23
BARC-144003,58,37500.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,7.45,42.4,0,0,0,0.05574120245267441,569,2. Near Prime (Moderate Risk),0.45,10000,250.84
BARC-144004,28,13400.0,10,RENT,5000,36,CREDIT_CARD_REFINANCE,16.97,11.15,1,1,0,0.12800766416498893,542,2. Near Prime (Moderate Risk),0.45,5000,288.02
BARC-144005,54,17300.0,0,OWN,7500,60,DEBT_CONSOLIDATION,22.35,20.99,0,0,0,0.07534375495088039,559,2. Near Prime (Moderate Risk),0.45,7500,254.29
BARC-144006,29,30800.0,8,RENT,5000,60,DEBT_CONSOLIDATION,7.55,31.52,0,0,0,0.0487105186068797,573,2. Near Prime (Moderate Risk),0.45,5000,109.6
BARC-144007,45,50900.0,1,OWN,5000,36,CREDIT_CARD_REFINANCE,2.0,36.38,0,3,0,0.08431657233906327,556,2. Near Prime (Moderate Risk),0.45,5000,189.71
BARC-144008,47,32800.0,3,RENT,7500,60,HOME_IMPROVEMENT,26.31,14.57,0,2,0,0.11471921516967641,546,2. Near Prime (Moderate Risk),0.45,7500,387.18
BARC-144009,61,26800.0,10,MORTGAGE,2500,60,MAJOR_PURCHASE,13.26,32.5,0,3,0,0.13940143919583028,540,2. Near Prime (Moderate Risk),0.45,2500,156.83
BARC-144010,27,23000.0,10,RENT,5000,36,DEBT_CONSOLIDATION,12.84,70.25,0,0,0,0.12363350864548425,544,2. Near Prime (Moderate Risk),0.45,5000,278.18
BARC-144011,52,138900.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,21.28,31.04,0,0,0,0.028999167070485672,588,1. Prime (Low Risk),0.45,7500,97.87
BARC-144012,29,20100.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,16.77,61.84,2,0,0,0.3392100044768808,506,3. Subprime (High Risk),0.45,7500,1144.83
BARC-144013,37,13300.0,3,MORTGAGE,10000,60,HOME_IMPROVEMENT,20.98,52.32,0,0,1,0.12839207065996863,542,2. Near Prime (Moderate Risk),0.45,10000,577.76
BARC-144014,55,26500.0,3,MORTGAGE,10000,60,DEBT_CONSOLIDATION,18.27,57.93,0,0,0,0.11592986667265671,546,2. Near Prime (Moderate Risk),0.45,10000,521.68
BARC-144015,36,48300.0,2,OWN,25000,36,DEBT_CONSOLIDATION,18.08,9.21,0,0,0,0.03972511156978397,579,2. Near Prime (Moderate Risk),0.45,25000,446.91
BARC-144016,22,38500.0,1,MORTGAGE,7500,36,MAJOR_PURCHASE,10.6,47.26,0,1,0,0.08824538510704709,555,2. Near Prime (Moderate Risk),0.45,7500,297.83
BARC-144017,63,24000.0,3,MORTGAGE,15000,60,DEBT_CONSOLIDATION,10.76,42.66,0,0,0,0.0707299829336298,561,2. Near Prime (Moderate Risk),0.45,15000,477.43
BARC-144018,51,40400.0,3,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,10.56,55.6,1,0,0,0.13609351561010896,540,2. Near Prime (Moderate Risk),0.45,7500,459.32
BARC-144019,36,66800.0,8,MORTGAGE,7500,60,MEDICAL,11.15,4.85,0,2,0,0.04283140958842616,577,2. Near Prime (Moderate Risk),0.45,7500,144.56
BARC-144020,67,40600.0,5,MORTGAGE,7500,36,MAJOR_PURCHASE,20.46,85.21,0,0,0,0.1736025167909341,532,2. Near Prime (Moderate Risk),0.45,7500,585.91
BARC-144021,53,39500.0,5,RENT,10000,36,CREDIT_CARD_REFINANCE,18.99,29.22,0,1,0,0.08417010409621402,556,2. Near Prime (Moderate Risk),0.45,10000,378.77
BARC-144022,41,39600.0,10,RENT,25000,36,DEBT_CONSOLIDATION,2.0,13.25,0,0,0,0.026339076845274673,591,1. Prime (Low Risk),0.45,25000,296.31
BARC-144023,37,24100.0,10,OWN,5000,36,DEBT_CONSOLIDATION,23.17,5.3,0,1,0,0.07248483791567958,561,2. Near Prime (Moderate Risk),0.45,5000,163.09
BARC-144024,55,46500.0,3,RENT,25000,36,DEBT_CONSOLIDATION,25.38,63.48,0,0,0,0.13514546137368091,541,2. Near Prime (Moderate Risk),0.45,25000,1520.39
BARC-144025,27,64400.0,10,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,26.58,40.02,0,0,0,0.08052490737925509,557,2. Near Prime (Moderate Risk),0.45,5000,181.18
BARC-144026,49,76400.0,10,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,18.94,57.33,0,1,0,0.09988303930325458,551,2. Near Prime (Moderate Risk),0.45,5000,224.74
BARC-144027,31,46000.0,2,RENT,15000,36,MAJOR_PURCHASE,23.38,31.32,0,1,0,0.09547184137758255,552,2. Near Prime (Moderate Risk),0.45,15000,644.43
BARC-144028,50,36600.0,0,OWN,10000,60,DEBT_CONSOLIDATION,13.7,37.83,0,0,0,0.06406726143259994,564,2. Near Prime (Moderate Risk),0.45,10000,288.3
BARC-144029,38,101900.0,15,RENT,10000,36,DEBT_CONSOLIDATION,13.14,64.77,0,0,0,0.05706392965724035,568,2. Near Prime (Moderate Risk),0.45,10000,256.79
BARC-144030,66,38800.0,15,RENT,7500,60,HOME_IMPROVEMENT,19.59,44.94,0,0,0,0.0869825118965774,555,2. Near Prime (Moderate Risk),0.45,7500,293.57
BARC-144031,36,27800.0,5,RENT,10000,60,DEBT_CONSOLIDATION,23.52,40.45,0,2,0,0.16818618039714814,533,2. Near Prime (Moderate Risk),0.45,10000,756.84
BARC-144032,26,24900.0,3,OWN,7500,36,DEBT_CONSOLIDATION,13.23,65.96,0,0,0,0.11455324580796584,546,2. Near Prime (Moderate Risk),0.45,7500,386.62
BARC-144033,22,23300.0,8,MORTGAGE,15000,36,MAJOR_PURCHASE,24.79,68.72,0,0,0,0.17426862995619777,532,2. Near Prime (Moderate Risk),0.45,15000,1176.31
BARC-144034,63,27500.0,0,RENT,10000,60,DEBT_CONSOLIDATION,34.26,73.25,0,0,0,0.23802597384664634,521,3. Subprime (High Risk),0.45,10000,1071.12
BARC-144035,63,104800.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,17.06,31.16,0,0,0,0.03430523378400313,583,1. Prime (Low Risk),0.45,10000,154.37
BARC-144036,30,24000.0,2,MORTGAGE,25000,36,CREDIT_CARD_REFINANCE,25.05,46.63,0,1,1,0.15668787301280396,536,2. Near Prime (Moderate Risk),0.45,25000,1762.74
BARC-144037,24,84100.0,1,OWN,7500,36,DEBT_CONSOLIDATION,8.47,24.66,0,0,0,0.027161284907426805,590,1. Prime (Low Risk),0.45,7500,91.67
BARC-144038,30,32400.0,10,MORTGAGE,2500,36,DEBT_CONSOLIDATION,16.42,61.0,0,0,0,0.1094911853072746,548,2. Near Prime (Moderate Risk),0.45,2500,123.18
BARC-144039,29,64400.0,5,OWN,2500,60,MEDICAL,28.26,24.43,0,0,0,0.06449125107604908,564,2. Near Prime (Moderate Risk),0.45,2500,72.55
BARC-144040,65,20100.0,5,MORTGAGE,10000,36,MAJOR_PURCHASE,14.51,37.97,0,1,0,0.10005200728331363,551,2. Near Prime (Moderate Risk),0.45,10000,450.23
BARC-144041,63,36000.0,5,MORTGAGE,2500,36,MAJOR_PURCHASE,27.26,30.81,0,0,0,0.08968888000650203,554,2. Near Prime (Moderate Risk),0.45,2500,100.9
BARC-144042,62,14900.0,15,RENT,10000,36,MAJOR_PURCHASE,26.59,40.86,1,0,0,0.21322427422647974,525,3. Subprime (High Risk),0.45,10000,959.51
BARC-144043,44,36800.0,2,RENT,5000,60,HOME_IMPROVEMENT,14.34,24.25,0,3,1,0.11555323840848125,546,2. Near Prime (Moderate Risk),0.45,5000,259.99
BARC-144044,25,56000.0,2,MORTGAGE,2500,60,HOME_IMPROVEMENT,5.95,50.99,0,1,0,0.06917745650482225,562,2. Near Prime (Moderate Risk),0.45,2500,77.82
BARC-144045,55,61800.0,8,MORTGAGE,5000,36,MAJOR_PURCHASE,21.3,51.46,0,3,0,0.18309968291195125,530,2. Near Prime (Moderate Risk),0.45,5000,411.97
BARC-144046,24,36200.0,10,OWN,7500,36,DEBT_CONSOLIDATION,26.38,37.88,0,0,0,0.09840145810349313,551,2. Near Prime (Moderate Risk),0.45,7500,332.1
BARC-144047,55,29800.0,15,RENT,10000,36,DEBT_CONSOLIDATION,9.8,32.98,0,0,0,0.054561266900164274,569,2. Near Prime (Moderate Risk),0.45,10000,245.53
BARC-144048,62,38100.0,8,RENT,15000,36,DEBT_CONSOLIDATION,22.43,52.94,0,0,1,0.11038993735035443,547,2. Near Prime (Moderate Risk),0.45,15000,745.13
BARC-144049,33,26500.0,5,RENT,10000,60,MAJOR_PURCHASE,18.61,61.0,0,0,0,0.12346749912263835,544,2. Near Prime (Moderate Risk),0.45,10000,555.6
BARC-144050,57,26500.0,8,RENT,5000,36,DEBT_CONSOLIDATION,27.5,0.0,0,0,0,0.05667580325577973,568,2. Near Prime (Moderate Risk),0.45,5000,127.52
BARC-144051,52,29000.0,5,RENT,25000,36,MAJOR_PURCHASE,27.17,33.8,0,0,0,0.10007450102543491,550,2. Near Prime (Moderate Risk),0.45,25000,1125.84
BARC-144052,65,41200.0,8,MORTGAGE,7500,36,MAJOR_PURCHASE,20.21,46.56,2,2,0,0.39032763060200215,500,3. Subprime (High Risk),0.45,7500,1317.36
BARC-144053,21,80000.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,14.83,8.74,0,1,0,0.03492314424205531,583,1. Prime (Low Risk),0.45,7500,117.87
BARC-144054,31,74200.0,5,OWN,5000,36,MAJOR_PURCHASE,21.77,4.5,0,0,0,0.032659998277527795,585,1. Prime (Low Risk),0.45,5000,73.48
BARC-144055,46,30500.0,3,MORTGAGE,5000,60,HOME_IMPROVEMENT,14.56,43.42,0,0,0,0.07695667415916607,559,2. Near Prime (Moderate Risk),0.45,5000,173.15
BARC-144056,23,23200.0,5,RENT,15000,36,DEBT_CONSOLIDATION,13.66,44.36,0,0,0,0.0809475466231267,557,2. Near Prime (Moderate Risk),0.45,15000,546.4
BARC-144057,33,24300.0,1,MORTGAGE,2500,60,MEDICAL,8.91,0.0,0,1,0,0.040215730679675404,579,2. Near Prime (Moderate Risk),0.45,2500,45.24
BARC-144058,52,16100.0,5,RENT,7500,36,DEBT_CONSOLIDATION,6.18,47.38,0,0,0,0.07069491978071665,561,2. Near Prime (Moderate Risk),0.45,7500,238.6
BARC-144059,43,54200.0,8,MORTGAGE,7500,36,MEDICAL,14.58,60.65,0,0,0,0.08491401541231892,556,2. Near Prime (Moderate Risk),0.45,7500,286.58
BARC-144060,43,16900.0,2,RENT,2500,36,MAJOR_PURCHASE,30.27,43.44,0,2,1,0.23303142458476764,521,3. Subprime (High Risk),0.45,2500,262.16
BARC-144061,50,10500.0,1,RENT,5000,36,DEBT_CONSOLIDATION,11.84,34.67,0,1,0,0.09397638910415217,553,2. Near Prime (Moderate Risk),0.45,5000,211.45
BARC-144062,26,54200.0,3,MORTGAGE,2500,60,HOME_IMPROVEMENT,22.8,66.81,1,3,0,0.3938681730023279,500,3. Subprime (High Risk),0.45,2500,443.1
BARC-144063,27,52900.0,5,MORTGAGE,25000,60,MAJOR_PURCHASE,24.39,31.76,0,0,0,0.07144931313150317,561,2. Near Prime (Moderate Risk),0.45,25000,803.8
BARC-144064,67,20000.0,5,OWN,10000,36,HOME_IMPROVEMENT,23.66,43.67,0,0,0,0.11423215616975291,546,2. Near Prime (Moderate Risk),0.45,10000,514.04
BARC-144065,50,42900.0,1,MORTGAGE,10000,60,DEBT_CONSOLIDATION,15.26,49.24,0,0,0,0.07835613392508572,558,2. Near Prime (Moderate Risk),0.45,10000,352.6
BARC-144066,57,17600.0,5,RENT,15000,36,CREDIT_CARD_REFINANCE,16.59,56.56,0,0,0,0.11564387538864825,546,2. Near Prime (Moderate Risk),0.45,15000,780.6
BARC-144067,52,34400.0,10,MORTGAGE,15000,36,DEBT_CONSOLIDATION,8.06,56.15,0,2,0,0.127667050685411,543,2. Near Prime (Moderate Risk),0.45,15000,861.75
BARC-144068,26,44200.0,3,MORTGAGE,5000,60,MEDICAL,26.73,0.0,0,0,0,0.04703329131292127,574,2. Near Prime (Moderate Risk),0.45,5000,105.82
BARC-144069,55,53200.0,1,MORTGAGE,20000,36,MAJOR_PURCHASE,20.1,57.17,1,1,0,0.2146973028874095,525,3. Subprime (High Risk),0.45,20000,1932.28
BARC-144070,52,45200.0,10,RENT,5000,60,MAJOR_PURCHASE,18.56,44.2,0,2,0,0.13323756871381118,541,2. Near Prime (Moderate Risk),0.45,5000,299.78
BARC-144071,32,12800.0,3,MORTGAGE,20000,36,DEBT_CONSOLIDATION,2.1,21.87,0,0,0,0.03973793466013201,579,2. Near Prime (Moderate Risk),0.45,20000,357.64
BARC-144072,24,42900.0,5,RENT,2500,36,DEBT_CONSOLIDATION,21.63,33.22,0,0,0,0.07298413525596287,560,2. Near Prime (Moderate Risk),0.45,2500,82.11
BARC-144073,52,120500.0,10,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,22.35,71.72,0,1,1,0.09822400396895416,551,2. Near Prime (Moderate Risk),0.45,10000,442.01
BARC-144074,55,45100.0,5,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,23.03,54.91,1,0,0,0.18967510373676869,529,3. Subprime (High Risk),0.45,5000,426.77
BARC-144075,36,17000.0,10,OWN,15000,36,CREDIT_CARD_REFINANCE,17.24,44.8,0,4,0,0.2593556339476139,517,3. Subprime (High Risk),0.45,15000,1750.65
BARC-144076,35,24600.0,8,RENT,7500,36,HOME_IMPROVEMENT,16.23,32.54,1,1,0,0.16245945303921291,534,2. Near Prime (Moderate Risk),0.45,7500,548.3
BARC-144077,61,27400.0,10,OWN,7500,60,DEBT_CONSOLIDATION,19.17,69.72,0,0,0,0.1442908614885714,538,2. Near Prime (Moderate Risk),0.45,7500,486.98
BARC-144078,22,10100.0,5,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,14.32,0.0,0,2,0,0.07279041065045638,561,2. Near Prime (Moderate Risk),0.45,7500,245.67
BARC-144079,26,38400.0,15,MORTGAGE,7500,60,MAJOR_PURCHASE,23.73,61.26,0,0,0,0.13216896419170884,541,2. Near Prime (Moderate Risk),0.45,7500,446.07
BARC-144080,34,29900.0,5,RENT,2500,36,CREDIT_CARD_REFINANCE,15.68,54.73,0,2,0,0.16399815233050227,534,2. Near Prime (Moderate Risk),0.45,2500,184.5
BARC-144081,61,30700.0,8,RENT,15000,36,CREDIT_CARD_REFINANCE,16.3,30.91,0,0,0,0.06512457625458737,564,2. Near Prime (Moderate Risk),0.45,15000,439.59
BARC-144082,49,33900.0,2,MORTGAGE,20000,36,DEBT_CONSOLIDATION,17.45,11.18,0,0,0,0.04595625957505902,575,2. Near Prime (Moderate Risk),0.45,20000,413.61
BARC-144083,62,24400.0,3,MORTGAGE,10000,36,DEBT_CONSOLIDATION,17.18,20.61,2,0,0,0.18428746805198937,530,2. Near Prime (Moderate Risk),0.45,10000,829.29
BARC-144084,46,58100.0,5,OWN,7500,36,DEBT_CONSOLIDATION,11.92,25.27,1,2,0,0.12339344742308618,544,2. Near Prime (Moderate Risk),0.45,7500,416.45
BARC-144085,38,40200.0,10,MORTGAGE,5000,36,DEBT_CONSOLIDATION,10.72,25.06,0,1,0,0.0586911208562346,567,2. Near Prime (Moderate Risk),0.45,5000,132.06
BARC-144086,67,27100.0,8,MORTGAGE,7500,60,DEBT_CONSOLIDATION,13.75,58.96,0,1,1,0.13165278850925363,542,2. Near Prime (Moderate Risk),0.45,7500,444.33
BARC-144087,24,46400.0,5,RENT,10000,36,DEBT_CONSOLIDATION,26.81,39.74,0,0,0,0.09442390726060935,552,2. Near Prime (Moderate Risk),0.45,10000,424.91
BARC-144088,57,44200.0,10,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,19.51,75.67,0,0,0,0.14026615126964595,539,2. Near Prime (Moderate Risk),0.45,7500,473.4
BARC-144089,58,21500.0,10,RENT,15000,36,MAJOR_PURCHASE,18.58,59.03,0,1,1,0.1603201634085427,535,2. Near Prime (Moderate Risk),0.45,15000,1082.16
BARC-144090,45,33000.0,8,MORTGAGE,20000,60,HOME_IMPROVEMENT,32.55,33.01,0,1,0,0.14700982594890954,538,2. Near Prime (Moderate Risk),0.45,20000,1323.09
BARC-144091,67,33000.0,15,RENT,5000,36,MAJOR_PURCHASE,15.33,0.0,0,3,0,0.08088360717665939,557,2. Near Prime (Moderate Risk),0.45,5000,181.99
BARC-144092,49,26300.0,10,MORTGAGE,5000,36,HOME_IMPROVEMENT,22.43,57.41,0,2,0,0.2146650147160862,525,3. Subprime (High Risk),0.45,5000,483.0
BARC-144093,54,17200.0,2,MORTGAGE,7500,60,MAJOR_PURCHASE,32.19,53.67,0,3,0,0.347180983297935,505,3. Subprime (High Risk),0.45,7500,1171.74
BARC-144094,36,25900.0,3,MORTGAGE,10000,60,DEBT_CONSOLIDATION,20.45,69.3,0,0,0,0.15093381973372388,537,2. Near Prime (Moderate Risk),0.45,10000,679.2
BARC-144095,57,72900.0,1,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,21.66,44.37,0,0,0,0.06840062479287819,562,2. Near Prime (Moderate Risk),0.45,10000,307.8
BARC-144096,50,25400.0,3,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,14.27,14.96,0,1,0,0.06300887752683418,565,2. Near Prime (Moderate Risk),0.45,5000,141.77
BARC-144097,43,59500.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,20.81,42.93,0,0,0,0.07292721920053151,560,2. Near Prime (Moderate Risk),0.45,5000,164.09
BARC-144098,56,35600.0,8,OWN,7500,36,CREDIT_CARD_REFINANCE,13.31,51.04,1,0,0,0.14305414191644092,539,2. Near Prime (Moderate Risk),0.45,7500,482.81
BARC-144099,48,39800.0,10,MORTGAGE,7500,60,HOME_IMPROVEMENT,27.6,2.57,3,1,1,0.3395085785015904,506,3. Subprime (High Risk),0.45,7500,1145.84
BARC-144100,21,18500.0,5,RENT,5000,60,HOME_IMPROVEMENT,31.18,68.55,0,0,0,0.2174586051795048,524,3. Subprime (High Risk),0.45,5000,489.28
BARC-144101,28,68900.0,5,OWN,7500,36,DEBT_CONSOLIDATION,18.32,53.56,0,1,0,0.09776417378223067,551,2. Near Prime (Moderate Risk),0.45,7500,329.95
BARC-144102,62,112800.0,10,MORTGAGE,15000,36,DEBT_CONSOLIDATION,14.27,19.99,0,0,0,0.02341556529070804,595,1. Prime (Low Risk),0.45,15000,158.06
BARC-144103,35,24700.0,5,RENT,7500,36,DEBT_CONSOLIDATION,4.63,68.21,0,0,0,0.09005746450030348,554,2. Near Prime (Moderate Risk),0.45,7500,303.94
BARC-144104,54,74400.0,15,OTHER,20000,36,DEBT_CONSOLIDATION,19.8,4.84,0,1,0,0.040702702083599544,578,2. Near Prime (Moderate Risk),0.45,20000,366.32
BARC-144105,39,18100.0,10,RENT,5000,36,DEBT_CONSOLIDATION,19.75,25.28,0,1,0,0.09696700388753492,552,2. Near Prime (Moderate Risk),0.45,5000,218.18
BARC-144106,64,35300.0,5,RENT,20000,36,DEBT_CONSOLIDATION,8.91,15.94,0,0,0,0.03677113753343088,581,1. Prime (Low Risk),0.45,20000,330.94
BARC-144107,50,19100.0,15,MORTGAGE,20000,36,DEBT_CONSOLIDATION,23.75,36.5,1,2,1,0.2805152490649482,514,3. Subprime (High Risk),0.45,20000,2524.64
BARC-144108,30,44700.0,8,MORTGAGE,20000,36,HOME_IMPROVEMENT,25.34,54.31,0,0,0,0.11740148702881974,545,2. Near Prime (Moderate Risk),0.45,20000,1056.61
BARC-144109,64,32500.0,15,RENT,5000,36,CREDIT_CARD_REFINANCE,28.12,38.17,0,2,0,0.17949710601603194,531,2. Near Prime (Moderate Risk),0.45,5000,403.87
BARC-144110,47,35300.0,2,MORTGAGE,5000,36,HOME_IMPROVEMENT,16.57,28.18,0,0,0,0.06004578879720239,566,2. Near Prime (Moderate Risk),0.45,5000,135.1
BARC-144111,40,74700.0,8,MORTGAGE,10000,36,HOME_IMPROVEMENT,26.84,59.32,0,0,0,0.10415524013941713,549,2. Near Prime (Moderate Risk),0.45,10000,468.7
BARC-144112,45,72000.0,15,OWN,20000,36,HOME_IMPROVEMENT,11.0,44.34,1,1,0,0.11358794588351516,546,2. Near Prime (Moderate Risk),0.45,20000,1022.29
BARC-144113,29,33000.0,0,OWN,2500,36,DEBT_CONSOLIDATION,11.38,61.01,1,0,0,0.16199114186726454,535,2. Near Prime (Moderate Risk),0.45,2500,182.24
BARC-144114,60,66800.0,1,RENT,15000,36,MEDICAL,9.08,41.25,0,0,0,0.04429291459520362,576,2. Near Prime (Moderate Risk),0.45,15000,298.98
BARC-144115,54,68400.0,1,RENT,10000,36,DEBT_CONSOLIDATION,10.87,20.35,0,3,0,0.07325014584518541,560,2. Near Prime (Moderate Risk),0.45,10000,329.63
BARC-144116,41,66800.0,3,RENT,7500,36,MEDICAL,11.72,43.6,0,1,1,0.06694328715686046,563,2. Near Prime (Moderate Risk),0.45,7500,225.93
BARC-144117,44,39400.0,10,MORTGAGE,10000,36,DEBT_CONSOLIDATION,24.42,45.61,0,0,1,0.1026636242617567,550,2. Near Prime (Moderate Risk),0.45,10000,461.99
BARC-144118,27,43600.0,5,MORTGAGE,7500,36,HOME_IMPROVEMENT,9.83,38.37,0,0,0,0.05321112583889404,570,2. Near Prime (Moderate Risk),0.45,7500,179.59
BARC-144119,24,31100.0,1,RENT,5000,60,CREDIT_CARD_REFINANCE,11.52,0.0,0,0,0,0.031135629302336206,586,1. Prime (Low Risk),0.45,5000,70.06
BARC-144120,28,131100.0,2,RENT,2500,36,HOME_IMPROVEMENT,9.77,46.55,0,1,0,0.03692173725156046,581,1. Prime (Low Risk),0.45,2500,41.54
BARC-144121,33,45200.0,3,MORTGAGE,7500,36,HOME_IMPROVEMENT,19.14,62.2,0,0,0,0.10951383730968499,548,2. Near Prime (Moderate Risk),0.45,7500,369.61
BARC-144122,41,34700.0,10,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,15.15,72.13,0,2,0,0.2044978421680004,526,3. Subprime (High Risk),0.45,10000,920.24
